location,date,new_cases,new_deaths,total_cases,total_deaths,population,people_fully_vaccinated_per_hundred,hospital_beds_per_thousand,smoothed_cases,mortality_rate_pct
Afghanistan,2023-02-03,0.0,0.0,208420.0,7866.0,41128772,0.0,0.5,46.142857142857146,3.7741099702523746
Afghanistan,2023-02-04,0.0,0.0,208420.0,7866.0,41128772,0.0,0.5,46.142857142857146,3.7741099702523746
Afghanistan,2023-02-05,272.0,8.0,208692.0,7874.0,41128772,0.0,0.5,38.857142857142854,3.7730243612596555
Afghanistan,2023-02-06,0.0,0.0,208692.0,7874.0,41128772,0.0,0.5,38.857142857142854,3.7730243612596555
Afghanistan,2023-02-07,0.0,0.0,208692.0,7874.0,41128772,0.0,0.5,38.857142857142854,3.7730243612596555
Afghanistan,2023-02-08,0.0,0.0,208692.0,7874.0,41128772,0.0,0.5,38.857142857142854,3.7730243612596555
Afghanistan,2023-02-09,0.0,0.0,208692.0,7874.0,41128772,0.0,0.5,38.857142857142854,3.7730243612596555
Afghanistan,2023-02-10,0.0,0.0,208692.0,7874.0,41128772,0.0,0.5,38.857142857142854,3.7730243612596555
Afghanistan,2023-02-11,0.0,0.0,208692.0,7874.0,41128772,0.0,0.5,38.857142857142854,3.7730243612596555
Afghanistan,2023-02-12,164.0,3.0,208856.0,7877.0,41128772,26.85,0.5,23.428571428571427,3.7714980656528905
Afghanistan,2023-02-13,0.0,0.0,208856.0,7877.0,41128772,0.0,0.5,23.428571428571427,3.7714980656528905
Afghanistan,2023-02-14,0.0,0.0,208856.0,7877.0,41128772,26.9,0.5,23.428571428571427,3.7714980656528905
Afghanistan,2023-02-15,0.0,0.0,208856.0,7877.0,41128772,0.0,0.5,23.428571428571427,3.7714980656528905
Afghanistan,2023-02-16,0.0,0.0,208856.0,7877.0,41128772,0.0,0.5,23.428571428571427,3.7714980656528905
Afghanistan,2023-02-17,0.0,0.0,208856.0,7877.0,41128772,0.0,0.5,23.428571428571427,3.7714980656528905
Afghanistan,2023-02-18,0.0,0.0,208856.0,7877.0,41128772,0.0,0.5,23.428571428571427,3.7714980656528905
Afghanistan,2023-02-19,230.0,0.0,209086.0,7877.0,41128772,28.35,0.5,32.857142857142854,3.7673493203753483
Afghanistan,2023-02-20,0.0,0.0,209086.0,7877.0,41128772,0.0,0.5,32.857142857142854,3.7673493203753483
Afghanistan,2023-02-21,0.0,0.0,209086.0,7877.0,41128772,0.0,0.5,32.857142857142854,3.7673493203753483
Afghanistan,2023-02-22,0.0,0.0,209086.0,7877.0,41128772,0.0,0.5,32.857142857142854,3.7673493203753483
Afghanistan,2023-02-23,0.0,0.0,209086.0,7877.0,41128772,28.9,0.5,32.857142857142854,3.7673493203753483
Afghanistan,2023-02-24,0.0,0.0,209086.0,7877.0,41128772,0.0,0.5,32.857142857142854,3.7673493203753483
Afghanistan,2023-02-25,0.0,0.0,209086.0,7877.0,41128772,0.0,0.5,32.857142857142854,3.7673493203753483
Afghanistan,2023-02-26,165.0,1.0,209251.0,7878.0,41128772,30.34,0.5,23.571428571428573,3.7648565598252817
Afghanistan,2023-02-27,0.0,0.0,209251.0,7878.0,41128772,0.0,0.5,23.571428571428573,3.7648565598252817
Afghanistan,2023-02-28,0.0,0.0,209251.0,7878.0,41128772,30.93,0.5,23.571428571428573,3.7648565598252817
Afghanistan,2023-03-01,0.0,0.0,209251.0,7878.0,41128772,0.0,0.5,23.571428571428573,3.7648565598252817
Afghanistan,2023-03-02,0.0,0.0,209251.0,7878.0,41128772,0.0,0.5,23.571428571428573,3.7648565598252817
Afghanistan,2023-03-03,0.0,0.0,209251.0,7878.0,41128772,0.0,0.5,23.571428571428573,3.7648565598252817
Afghanistan,2023-03-04,0.0,0.0,209251.0,7878.0,41128772,0.0,0.5,23.571428571428573,3.7648565598252817
Afghanistan,2023-03-05,118.0,1.0,209369.0,7879.0,41128772,32.43,0.5,16.857142857142858,3.763212318920184
Afghanistan,2023-03-06,0.0,0.0,209369.0,7879.0,41128772,0.0,0.5,16.857142857142858,3.763212318920184
Afghanistan,2023-03-07,0.0,0.0,209369.0,7879.0,41128772,0.0,0.5,16.857142857142858,3.763212318920184
Afghanistan,2023-03-08,0.0,0.0,209369.0,7879.0,41128772,0.0,0.5,16.857142857142858,3.763212318920184
Afghanistan,2023-03-09,0.0,0.0,209369.0,7879.0,41128772,0.0,0.5,16.857142857142858,3.763212318920184
Afghanistan,2023-03-10,0.0,0.0,209369.0,7879.0,41128772,0.0,0.5,16.857142857142858,3.763212318920184
Afghanistan,2023-03-11,0.0,0.0,209369.0,7879.0,41128772,0.0,0.5,16.857142857142858,3.763212318920184
Afghanistan,2023-03-12,141.0,1.0,209510.0,7880.0,41128772,32.93,0.5,20.142857142857142,3.7611569853467612
Afghanistan,2023-03-13,0.0,0.0,209510.0,7880.0,41128772,0.0,0.5,20.142857142857142,3.7611569853467612
Afghanistan,2023-03-14,0.0,0.0,209510.0,7880.0,41128772,32.93,0.5,20.142857142857142,3.7611569853467612
Afghanistan,2023-03-15,0.0,0.0,209510.0,7880.0,41128772,0.0,0.5,20.142857142857142,3.7611569853467612
Afghanistan,2023-03-16,0.0,0.0,209510.0,7880.0,41128772,0.0,0.5,20.142857142857142,3.7611569853467612
Afghanistan,2023-03-17,0.0,0.0,209510.0,7880.0,41128772,0.0,0.5,20.142857142857142,3.7611569853467612
Afghanistan,2023-03-18,0.0,0.0,209510.0,7880.0,41128772,0.0,0.5,20.142857142857142,3.7611569853467612
Afghanistan,2023-03-19,239.0,1.0,209749.0,7881.0,41128772,33.37,0.5,34.142857142857146,3.757348068405571
Afghanistan,2023-03-20,0.0,0.0,209749.0,7881.0,41128772,0.0,0.5,34.142857142857146,3.757348068405571
Afghanistan,2023-03-21,0.0,0.0,209749.0,7881.0,41128772,33.38,0.5,34.142857142857146,3.757348068405571
Afghanistan,2023-03-22,0.0,0.0,209749.0,7881.0,41128772,0.0,0.5,34.142857142857146,3.757348068405571
Afghanistan,2023-03-23,0.0,0.0,209749.0,7881.0,41128772,0.0,0.5,34.142857142857146,3.757348068405571
Afghanistan,2023-03-24,0.0,0.0,209749.0,7881.0,41128772,0.0,0.5,34.142857142857146,3.757348068405571
Afghanistan,2023-03-25,0.0,0.0,209749.0,7881.0,41128772,0.0,0.5,34.142857142857146,3.757348068405571
Afghanistan,2023-03-26,331.0,1.0,210080.0,7882.0,41128772,33.41,0.5,47.285714285714285,3.7519040365575016
Afghanistan,2023-03-27,0.0,0.0,210080.0,7882.0,41128772,0.0,0.5,47.285714285714285,3.7519040365575016
Afghanistan,2023-03-28,0.0,0.0,210080.0,7882.0,41128772,33.42,0.5,47.285714285714285,3.7519040365575016
Afghanistan,2023-03-29,0.0,0.0,210080.0,7882.0,41128772,0.0,0.5,47.285714285714285,3.7519040365575016
Afghanistan,2023-03-30,0.0,0.0,210080.0,7882.0,41128772,0.0,0.5,47.285714285714285,3.7519040365575016
Afghanistan,2023-03-31,0.0,0.0,210080.0,7882.0,41128772,0.0,0.5,47.285714285714285,3.7519040365575016
Afghanistan,2023-04-01,0.0,0.0,210080.0,7882.0,41128772,0.0,0.5,47.285714285714285,3.7519040365575016
Afghanistan,2023-04-02,548.0,1.0,210628.0,7883.0,41128772,33.59,0.5,78.28571428571429,3.742617315836451
Afghanistan,2023-04-03,0.0,0.0,210628.0,7883.0,41128772,0.0,0.5,78.28571428571429,3.742617315836451
Afghanistan,2023-04-04,0.0,0.0,210628.0,7883.0,41128772,0.0,0.5,78.28571428571429,3.742617315836451
Afghanistan,2023-04-05,0.0,0.0,210628.0,7883.0,41128772,0.0,0.5,78.28571428571429,3.742617315836451
Afghanistan,2023-04-06,0.0,0.0,210628.0,7883.0,41128772,0.0,0.5,78.28571428571429,3.742617315836451
Afghanistan,2023-04-07,0.0,0.0,210628.0,7883.0,41128772,0.0,0.5,78.28571428571429,3.742617315836451
Afghanistan,2023-04-08,0.0,0.0,210628.0,7883.0,41128772,0.0,0.5,78.28571428571429,3.742617315836451
Afghanistan,2023-04-09,884.0,1.0,211512.0,7884.0,41128772,33.67,0.5,126.28571428571429,3.7274480880517413
Afghanistan,2023-04-10,0.0,0.0,211512.0,7884.0,41128772,0.0,0.5,126.28571428571429,3.7274480880517413
Afghanistan,2023-04-11,0.0,0.0,211512.0,7884.0,41128772,33.8,0.5,126.28571428571429,3.7274480880517413
Afghanistan,2023-04-12,0.0,0.0,211512.0,7884.0,41128772,0.0,0.5,126.28571428571429,3.7274480880517413
Afghanistan,2023-04-13,0.0,0.0,211512.0,7884.0,41128772,0.0,0.5,126.28571428571429,3.7274480880517413
Afghanistan,2023-04-14,0.0,0.0,211512.0,7884.0,41128772,0.0,0.5,126.28571428571429,3.7274480880517413
Afghanistan,2023-04-15,0.0,0.0,211512.0,7884.0,41128772,0.0,0.5,126.28571428571429,3.7274480880517413
Afghanistan,2023-04-16,1100.0,1.0,212612.0,7885.0,41128772,33.86,0.5,157.14285714285714,3.7086335672492616
Afghanistan,2023-04-17,0.0,0.0,212612.0,7885.0,41128772,0.0,0.5,157.14285714285714,3.7086335672492616
Afghanistan,2023-04-18,0.0,0.0,212612.0,7885.0,41128772,34.05,0.5,157.14285714285714,3.7086335672492616
Afghanistan,2023-04-19,0.0,0.0,212612.0,7885.0,41128772,0.0,0.5,157.14285714285714,3.7086335672492616
Afghanistan,2023-04-20,0.0,0.0,212612.0,7885.0,41128772,0.0,0.5,157.14285714285714,3.7086335672492616
Afghanistan,2023-04-21,0.0,0.0,212612.0,7885.0,41128772,0.0,0.5,157.14285714285714,3.7086335672492616
Afghanistan,2023-04-22,0.0,0.0,212612.0,7885.0,41128772,0.0,0.5,157.14285714285714,3.7086335672492616
Afghanistan,2023-04-23,1458.0,2.0,214070.0,7887.0,41128772,0.0,0.5,208.28571428571428,3.68430887093007
Afghanistan,2023-04-24,0.0,0.0,214070.0,7887.0,41128772,34.08,0.5,208.28571428571428,3.68430887093007
Afghanistan,2023-04-25,0.0,0.0,214070.0,7887.0,41128772,34.09,0.5,208.28571428571428,3.68430887093007
Afghanistan,2023-04-26,0.0,0.0,214070.0,7887.0,41128772,0.0,0.5,208.28571428571428,3.68430887093007
Afghanistan,2023-04-27,0.0,0.0,214070.0,7887.0,41128772,0.0,0.5,208.28571428571428,3.68430887093007
Afghanistan,2023-04-28,0.0,0.0,214070.0,7887.0,41128772,0.0,0.5,208.28571428571428,3.68430887093007
Afghanistan,2023-04-29,0.0,0.0,214070.0,7887.0,41128772,0.0,0.5,208.28571428571428,3.68430887093007
Afghanistan,2023-04-30,810.0,5.0,214880.0,7892.0,41128772,34.2,0.5,115.71428571428571,3.672747580044676
Afghanistan,2023-05-01,0.0,0.0,214880.0,7892.0,41128772,0.0,0.5,115.71428571428571,3.672747580044676
Afghanistan,2023-05-02,0.0,0.0,214880.0,7892.0,41128772,0.0,0.5,115.71428571428571,3.672747580044676
Afghanistan,2023-05-03,0.0,0.0,214880.0,7892.0,41128772,34.22,0.5,115.71428571428571,3.672747580044676
Afghanistan,2023-05-04,0.0,0.0,214880.0,7892.0,41128772,0.0,0.5,115.71428571428571,3.672747580044676
Afghanistan,2023-05-05,0.0,0.0,214880.0,7892.0,41128772,0.0,0.5,115.71428571428571,3.672747580044676
Afghanistan,2023-05-06,0.0,0.0,214880.0,7892.0,41128772,0.0,0.5,115.71428571428571,3.672747580044676
Afghanistan,2023-05-07,1876.0,5.0,216756.0,7897.0,41128772,0.0,0.5,268.0,3.6432670837254792
Afghanistan,2023-05-08,0.0,0.0,216756.0,7897.0,41128772,0.0,0.5,268.0,3.6432670837254792
Afghanistan,2023-05-09,0.0,0.0,216756.0,7897.0,41128772,34.3,0.5,268.0,3.6432670837254792
Afghanistan,2023-05-10,0.0,0.0,216756.0,7897.0,41128772,0.0,0.5,268.0,3.6432670837254792
Afghanistan,2023-05-11,0.0,0.0,216756.0,7897.0,41128772,0.0,0.5,268.0,3.6432670837254792
Afghanistan,2023-05-12,0.0,0.0,216756.0,7897.0,41128772,0.0,0.5,268.0,3.6432670837254792
Afghanistan,2023-05-13,0.0,0.0,216756.0,7897.0,41128772,0.0,0.5,268.0,3.6432670837254792
Afghanistan,2023-05-14,1983.0,11.0,218739.0,7908.0,41128772,34.5,0.5,283.2857142857143,3.615267510594818
Afghanistan,2023-05-15,0.0,0.0,218739.0,7908.0,41128772,0.0,0.5,283.2857142857143,3.615267510594818
Afghanistan,2023-05-16,0.0,0.0,218739.0,7908.0,41128772,34.61,0.5,283.2857142857143,3.615267510594818
Afghanistan,2023-05-17,0.0,0.0,218739.0,7908.0,41128772,0.0,0.5,283.2857142857143,3.615267510594818
Afghanistan,2023-05-18,0.0,0.0,218739.0,7908.0,41128772,0.0,0.5,283.2857142857143,3.615267510594818
Afghanistan,2023-05-19,0.0,0.0,218739.0,7908.0,41128772,0.0,0.5,283.2857142857143,3.615267510594818
Afghanistan,2023-05-20,0.0,0.0,218739.0,7908.0,41128772,0.0,0.5,283.2857142857143,3.615267510594818
Afghanistan,2023-05-21,1428.0,5.0,220167.0,7913.0,41128772,35.26,0.5,204.0,3.5940899408176517
Afghanistan,2023-05-22,0.0,0.0,220167.0,7913.0,41128772,0.0,0.5,204.0,3.5940899408176517
Afghanistan,2023-05-23,0.0,0.0,220167.0,7913.0,41128772,0.0,0.5,204.0,3.5940899408176517
Afghanistan,2023-05-24,0.0,0.0,220167.0,7913.0,41128772,0.0,0.5,204.0,3.5940899408176517
Afghanistan,2023-05-25,0.0,0.0,220167.0,7913.0,41128772,0.0,0.5,204.0,3.5940899408176517
Afghanistan,2023-05-26,0.0,0.0,220167.0,7913.0,41128772,0.0,0.5,204.0,3.5940899408176517
Afghanistan,2023-05-27,0.0,0.0,220167.0,7913.0,41128772,0.0,0.5,204.0,3.5940899408176517
Afghanistan,2023-05-28,1050.0,2.0,221217.0,7915.0,41128772,0.0,0.5,150.0,3.5779347880135792
Afghanistan,2023-05-29,0.0,0.0,221217.0,7915.0,41128772,36.88,0.5,150.0,3.5779347880135792
Afghanistan,2023-05-30,0.0,0.0,221217.0,7915.0,41128772,0.0,0.5,150.0,3.5779347880135792
Afghanistan,2023-05-31,0.0,0.0,221217.0,7915.0,41128772,0.0,0.5,150.0,3.5779347880135792
Afghanistan,2023-06-01,0.0,0.0,221217.0,7915.0,41128772,0.0,0.5,150.0,3.5779347880135792
Afghanistan,2023-06-02,0.0,0.0,221217.0,7915.0,41128772,0.0,0.5,150.0,3.5779347880135792
Afghanistan,2023-06-03,0.0,0.0,221217.0,7915.0,41128772,0.0,0.5,150.0,3.5779347880135792
Afghanistan,2023-06-04,778.0,4.0,221995.0,7919.0,41128772,0.0,0.5,111.14285714285714,3.567197459402239
Afghanistan,2023-06-05,0.0,0.0,221995.0,7919.0,41128772,0.0,0.5,111.14285714285714,3.567197459402239
Afghanistan,2023-06-06,0.0,0.0,221995.0,7919.0,41128772,39.06,0.5,111.14285714285714,3.567197459402239
Afghanistan,2023-06-07,0.0,0.0,221995.0,7919.0,41128772,0.0,0.5,111.14285714285714,3.567197459402239
Afghanistan,2023-06-08,0.0,0.0,221995.0,7919.0,41128772,0.0,0.5,111.14285714285714,3.567197459402239
Afghanistan,2023-06-09,0.0,0.0,221995.0,7919.0,41128772,0.0,0.5,111.14285714285714,3.567197459402239
Afghanistan,2023-06-10,0.0,0.0,221995.0,7919.0,41128772,0.0,0.5,111.14285714285714,3.567197459402239
Afghanistan,2023-06-11,531.0,1.0,222526.0,7920.0,41128772,39.56,0.5,75.85714285714286,3.5591346629157945
Afghanistan,2023-06-12,0.0,0.0,222526.0,7920.0,41128772,0.0,0.5,75.85714285714286,3.5591346629157945
Afghanistan,2023-06-13,0.0,0.0,222526.0,7920.0,41128772,39.58,0.5,75.85714285714286,3.5591346629157945
Afghanistan,2023-06-14,0.0,0.0,222526.0,7920.0,41128772,0.0,0.5,75.85714285714286,3.5591346629157945
Afghanistan,2023-06-15,0.0,0.0,222526.0,7920.0,41128772,0.0,0.5,75.85714285714286,3.5591346629157945
Afghanistan,2023-06-16,0.0,0.0,222526.0,7920.0,41128772,0.0,0.5,75.85714285714286,3.5591346629157945
Afghanistan,2023-06-17,0.0,0.0,222526.0,7920.0,41128772,0.0,0.5,75.85714285714286,3.5591346629157945
Afghanistan,2023-06-18,433.0,2.0,222959.0,7922.0,41128772,39.98,0.5,61.857142857142854,3.5531196318605662
Afghanistan,2023-06-19,0.0,0.0,222959.0,7922.0,41128772,0.0,0.5,61.857142857142854,3.5531196318605662
Afghanistan,2023-06-20,0.0,0.0,222959.0,7922.0,41128772,40.13,0.5,61.857142857142854,3.5531196318605662
Afghanistan,2023-06-21,0.0,0.0,222959.0,7922.0,41128772,0.0,0.5,61.857142857142854,3.5531196318605662
Afghanistan,2023-06-22,0.0,0.0,222959.0,7922.0,41128772,0.0,0.5,61.857142857142854,3.5531196318605662
Afghanistan,2023-06-23,0.0,0.0,222959.0,7922.0,41128772,0.0,0.5,61.857142857142854,3.5531196318605662
Afghanistan,2023-06-24,0.0,0.0,222959.0,7922.0,41128772,0.0,0.5,61.857142857142854,3.5531196318605662
Afghanistan,2023-06-25,197.0,6.0,223156.0,7928.0,41128772,0.0,0.5,28.142857142857142,3.5526716736274175
Afghanistan,2023-06-26,0.0,0.0,223156.0,7928.0,41128772,0.0,0.5,28.142857142857142,3.5526716736274175
Afghanistan,2023-06-27,0.0,0.0,223156.0,7928.0,41128772,40.26,0.5,28.142857142857142,3.5526716736274175
Afghanistan,2023-06-28,0.0,0.0,223156.0,7928.0,41128772,0.0,0.5,28.142857142857142,3.5526716736274175
Afghanistan,2023-06-29,0.0,0.0,223156.0,7928.0,41128772,0.0,0.5,28.142857142857142,3.5526716736274175
Afghanistan,2023-06-30,0.0,0.0,223156.0,7928.0,41128772,0.0,0.5,28.142857142857142,3.5526716736274175
Afghanistan,2023-07-01,0.0,0.0,223156.0,7928.0,41128772,0.0,0.5,28.142857142857142,3.5526716736274175
Afghanistan,2023-07-02,124.0,0.0,223280.0,7928.0,41128772,0.0,0.5,17.714285714285715,3.5506986743102833
Afghanistan,2023-07-03,0.0,0.0,223280.0,7928.0,41128772,0.0,0.5,17.714285714285715,3.5506986743102833
Afghanistan,2023-07-04,0.0,0.0,223280.0,7928.0,41128772,40.38,0.5,17.714285714285715,3.5506986743102833
Afghanistan,2023-07-05,0.0,0.0,223280.0,7928.0,41128772,0.0,0.5,17.714285714285715,3.5506986743102833
Afghanistan,2023-07-06,0.0,0.0,223280.0,7928.0,41128772,0.0,0.5,17.714285714285715,3.5506986743102833
Afghanistan,2023-07-07,0.0,0.0,223280.0,7928.0,41128772,0.0,0.5,17.714285714285715,3.5506986743102833
Afghanistan,2023-07-08,0.0,0.0,223280.0,7928.0,41128772,0.0,0.5,17.714285714285715,3.5506986743102833
Afghanistan,2023-07-09,326.0,3.0,223606.0,7931.0,41128772,40.39,0.5,46.57142857142857,3.546863679865478
Afghanistan,2023-07-10,0.0,0.0,223606.0,7931.0,41128772,0.0,0.5,46.57142857142857,3.546863679865478
Afghanistan,2023-07-11,0.0,0.0,223606.0,7931.0,41128772,40.51,0.5,46.57142857142857,3.546863679865478
Afghanistan,2023-07-12,0.0,0.0,223606.0,7931.0,41128772,0.0,0.5,46.57142857142857,3.546863679865478
Afghanistan,2023-07-13,0.0,0.0,223606.0,7931.0,41128772,0.0,0.5,46.57142857142857,3.546863679865478
Afghanistan,2023-07-14,0.0,0.0,223606.0,7931.0,41128772,0.0,0.5,46.57142857142857,3.546863679865478
Afghanistan,2023-07-15,0.0,0.0,223606.0,7931.0,41128772,0.0,0.5,46.57142857142857,3.546863679865478
Afghanistan,2023-07-16,179.0,1.0,223785.0,7932.0,41128772,0.0,0.5,25.571428571428573,3.544473490180307
Afghanistan,2023-07-17,0.0,0.0,223785.0,7932.0,41128772,0.0,0.5,25.571428571428573,3.544473490180307
Afghanistan,2023-07-18,0.0,0.0,223785.0,7932.0,41128772,40.55,0.5,25.571428571428573,3.544473490180307
Afghanistan,2023-07-19,0.0,0.0,223785.0,7932.0,41128772,0.0,0.5,25.571428571428573,3.544473490180307
Afghanistan,2023-07-20,0.0,0.0,223785.0,7932.0,41128772,0.0,0.5,25.571428571428573,3.544473490180307
Afghanistan,2023-07-21,0.0,0.0,223785.0,7932.0,41128772,0.0,0.5,25.571428571428573,3.544473490180307
Afghanistan,2023-07-22,0.0,0.0,223785.0,7932.0,41128772,0.0,0.5,25.571428571428573,3.544473490180307
Afghanistan,2023-07-23,245.0,2.0,224030.0,7934.0,41128772,40.57,0.5,35.0,3.541489979020667
Afghanistan,2023-07-24,0.0,0.0,224030.0,7934.0,41128772,0.0,0.5,35.0,3.541489979020667
Afghanistan,2023-07-25,0.0,0.0,224030.0,7934.0,41128772,40.71,0.5,35.0,3.541489979020667
Afghanistan,2023-07-26,0.0,0.0,224030.0,7934.0,41128772,0.0,0.5,35.0,3.541489979020667
Afghanistan,2023-07-27,0.0,0.0,224030.0,7934.0,41128772,0.0,0.5,35.0,3.541489979020667
Afghanistan,2023-07-28,0.0,0.0,224030.0,7934.0,41128772,0.0,0.5,35.0,3.541489979020667
Afghanistan,2023-07-29,0.0,0.0,224030.0,7934.0,41128772,0.0,0.5,35.0,3.541489979020667
Afghanistan,2023-07-30,194.0,1.0,224224.0,7935.0,41128772,40.82,0.5,27.714285714285715,3.538871842443271
Afghanistan,2023-07-31,0.0,0.0,224224.0,7935.0,41128772,0.0,0.5,27.714285714285715,3.538871842443271
Afghanistan,2023-08-01,0.0,0.0,224224.0,7935.0,41128772,40.93,0.5,27.714285714285715,3.538871842443271
Afghanistan,2023-08-02,0.0,0.0,224224.0,7935.0,41128772,0.0,0.5,27.714285714285715,3.538871842443271
Afghanistan,2023-08-03,0.0,0.0,224224.0,7935.0,41128772,0.0,0.5,27.714285714285715,3.538871842443271
Afghanistan,2023-08-04,0.0,0.0,224224.0,7935.0,41128772,0.0,0.5,27.714285714285715,3.538871842443271
Afghanistan,2023-08-05,0.0,0.0,224224.0,7935.0,41128772,0.0,0.5,27.714285714285715,3.538871842443271
Afghanistan,2023-08-06,195.0,3.0,224419.0,7938.0,41128772,41.02,0.5,27.857142857142858,3.537133665153129
Afghanistan,2023-08-07,0.0,0.0,224419.0,7938.0,41128772,0.0,0.5,27.857142857142858,3.537133665153129
Afghanistan,2023-08-08,0.0,0.0,224419.0,7938.0,41128772,41.05,0.5,27.857142857142858,3.537133665153129
Afghanistan,2023-08-09,0.0,0.0,224419.0,7938.0,41128772,0.0,0.5,27.857142857142858,3.537133665153129
Afghanistan,2023-08-10,0.0,0.0,224419.0,7938.0,41128772,0.0,0.5,27.857142857142858,3.537133665153129
Afghanistan,2023-08-11,0.0,0.0,224419.0,7938.0,41128772,0.0,0.5,27.857142857142858,3.537133665153129
Afghanistan,2023-08-12,0.0,0.0,224419.0,7938.0,41128772,0.0,0.5,27.857142857142858,3.537133665153129
Afghanistan,2023-08-13,242.0,2.0,224661.0,7940.0,41128772,0.0,0.5,34.57142857142857,3.5342137709704846
Afghanistan,2023-08-14,0.0,0.0,224661.0,7940.0,41128772,0.0,0.5,34.57142857142857,3.5342137709704846
Afghanistan,2023-08-15,0.0,0.0,224661.0,7940.0,41128772,41.17,0.5,34.57142857142857,3.5342137709704846
Afghanistan,2023-08-16,0.0,0.0,224661.0,7940.0,41128772,0.0,0.5,34.57142857142857,3.5342137709704846
Afghanistan,2023-08-17,0.0,0.0,224661.0,7940.0,41128772,0.0,0.5,34.57142857142857,3.5342137709704846
Afghanistan,2023-08-18,0.0,0.0,224661.0,7940.0,41128772,0.0,0.5,34.57142857142857,3.5342137709704846
Afghanistan,2023-08-19,0.0,0.0,224661.0,7940.0,41128772,0.0,0.5,34.57142857142857,3.5342137709704846
Afghanistan,2023-08-20,209.0,2.0,224870.0,7942.0,41128772,41.31,0.5,29.857142857142858,3.5318183839551742
Afghanistan,2023-08-21,0.0,0.0,224870.0,7942.0,41128772,0.0,0.5,29.857142857142858,3.5318183839551742
Afghanistan,2023-08-22,0.0,0.0,224870.0,7942.0,41128772,0.0,0.5,29.857142857142858,3.5318183839551742
Afghanistan,2023-08-23,0.0,0.0,224870.0,7942.0,41128772,0.0,0.5,29.857142857142858,3.5318183839551742
Afghanistan,2023-08-24,0.0,0.0,224870.0,7942.0,41128772,0.0,0.5,29.857142857142858,3.5318183839551742
Afghanistan,2023-08-25,0.0,0.0,224870.0,7942.0,41128772,0.0,0.5,29.857142857142858,3.5318183839551742
Afghanistan,2023-08-26,0.0,0.0,224870.0,7942.0,41128772,0.0,0.5,29.857142857142858,3.5318183839551742
Afghanistan,2023-08-27,229.0,0.0,225099.0,7942.0,41128772,41.45,0.5,32.714285714285715,3.528225358619985
Afghanistan,2023-08-28,0.0,0.0,225099.0,7942.0,41128772,0.0,0.5,32.714285714285715,3.528225358619985
Afghanistan,2023-08-29,0.0,0.0,225099.0,7942.0,41128772,0.0,0.5,32.714285714285715,3.528225358619985
Afghanistan,2023-08-30,0.0,0.0,225099.0,7942.0,41128772,0.0,0.5,32.714285714285715,3.528225358619985
Afghanistan,2023-08-31,0.0,0.0,225099.0,7942.0,41128772,0.0,0.5,32.714285714285715,3.528225358619985
Afghanistan,2023-09-01,0.0,0.0,225099.0,7942.0,41128772,41.7,0.5,32.714285714285715,3.528225358619985
Afghanistan,2023-09-02,0.0,0.0,225099.0,7942.0,41128772,0.0,0.5,32.714285714285715,3.528225358619985
Afghanistan,2023-09-03,277.0,2.0,225376.0,7944.0,41128772,0.0,0.5,39.57142857142857,3.524776373704387
Afghanistan,2023-09-04,0.0,0.0,225376.0,7944.0,41128772,0.0,0.5,39.57142857142857,3.524776373704387
Afghanistan,2023-09-05,0.0,0.0,225376.0,7944.0,41128772,41.72,0.5,39.57142857142857,3.524776373704387
Afghanistan,2023-09-06,0.0,0.0,225376.0,7944.0,41128772,0.0,0.5,39.57142857142857,3.524776373704387
Afghanistan,2023-09-07,0.0,0.0,225376.0,7944.0,41128772,0.0,0.5,39.57142857142857,3.524776373704387
Afghanistan,2023-09-08,0.0,0.0,225376.0,7944.0,41128772,0.0,0.5,39.57142857142857,3.524776373704387
Afghanistan,2023-09-09,0.0,0.0,225376.0,7944.0,41128772,0.0,0.5,39.57142857142857,3.524776373704387
Afghanistan,2023-09-10,216.0,2.0,225592.0,7946.0,41128772,41.91,0.5,30.857142857142858,3.5222880243980286
Afghanistan,2023-09-11,0.0,0.0,225592.0,7946.0,41128772,0.0,0.5,30.857142857142858,3.5222880243980286
Afghanistan,2023-09-12,0.0,0.0,225592.0,7946.0,41128772,0.0,0.5,30.857142857142858,3.5222880243980286
Afghanistan,2023-09-13,0.0,0.0,225592.0,7946.0,41128772,0.0,0.5,30.857142857142858,3.5222880243980286
Afghanistan,2023-09-14,0.0,0.0,225592.0,7946.0,41128772,0.0,0.5,30.857142857142858,3.5222880243980286
Afghanistan,2023-09-15,0.0,0.0,225592.0,7946.0,41128772,0.0,0.5,30.857142857142858,3.5222880243980286
Afghanistan,2023-09-16,0.0,0.0,225592.0,7946.0,41128772,0.0,0.5,30.857142857142858,3.5222880243980286
Afghanistan,2023-09-17,200.0,0.0,225792.0,7946.0,41128772,42.06,0.5,28.571428571428573,3.519168083900227
Afghanistan,2023-09-18,0.0,0.0,225792.0,7946.0,41128772,0.0,0.5,28.571428571428573,3.519168083900227
Afghanistan,2023-09-19,0.0,0.0,225792.0,7946.0,41128772,42.23,0.5,28.571428571428573,3.519168083900227
Afghanistan,2023-09-20,0.0,0.0,225792.0,7946.0,41128772,0.0,0.5,28.571428571428573,3.519168083900227
Afghanistan,2023-09-21,0.0,0.0,225792.0,7946.0,41128772,0.0,0.5,28.571428571428573,3.519168083900227
